field,value
intrinsic_value_ps,106.66041785656839
current_price_real_ps,209.749193180159
equity_enterprise_tie,0
normal_no_growth_value_ps,184.439102288841
pvgo_ps,25.3100908913178
implied_real_eps_growth,-0.00366793930738921
growth_premium_turns,-0.0151134892611857
economic_rnoa,0.189143471891557
real_coe_longrun,0.0545909304464218
economic_noa,2505.5801845402
normal_no_growth_value_adj_ps,184.36235376964453
intrinsic_value_pre_convergence_ps,106.50972047245551
convergence_value_ps,0.3955911076708481
convergence_value_idio_adjusted_ps,0.15069738411287592
convergence_K,3
actual_eps_at_N,16.8991727759993
normalized_eps_at_N,16.94622418902824
convergence_guard,PASS
convergence_in_four_method_tie,False
upside_downside,-0.49148592068740404
